Material,Thermal Conductivity (W/m*K),Thermal Diffusivity (mm2/s),Specific Heat Capacity (J/kg*K),Volumetric Specific Heat (MJ/m³K),Thermal Effusivity (Ws0.5/(m2K)),Material Density (kg/m3),Durability (d),Price (c) ($/m^3),Material_encoded,Thickness,Weight,Cost
zinc,111.7100,40.2000,389,2.7770,17617.0000,7140.0000,52.0908,56.4242,890,0.0325,232.0500,1.8338
zinc,111.7100,40.2000,389,2.7770,17617.0000,7140.0000,52.0908,56.4242,890,0.0550,392.7000,3.1033
zinc,111.7100,40.2000,389,2.7770,17617.0000,7140.0000,52.0908,56.4242,890,0.0775,553.3500,4.3729
zinc,111.7100,40.2000,389,2.7770,17617.0000,7140.0000,52.0908,56.4242,890,0.1000,714.0000,5.6424
zinc,111.7100,40.2000,389,2.7770,17617.0000,7140.0000,52.0908,56.4242,890,2681.0400,19142625.6000,151275.5211
zinc,111.7100,40.2000,389,2.7770,17617.0000,7140.0000,52.0908,56.4242,890,1861.8333,13293490.0000,105052.4452
nickel alloy monel h (cast),26.7780,7.1900,439,3.7230,9988.0000,8480.0000,45.9985,23.5499,487,0.0100,84.8000,0.2355
nickel alloy monel h (cast),26.7780,7.1900,439,3.7230,9988.0000,8480.0000,45.9985,23.5499,487,0.0325,275.6000,0.7654
nickel alloy monel h (cast),26.7780,7.1900,439,3.7230,9988.0000,8480.0000,45.9985,23.5499,487,0.0550,466.4000,1.2952
nickel alloy monel h (cast),26.7780,7.1900,439,3.7230,9988.0000,8480.0000,45.9985,23.5499,487,0.0775,657.2000,1.8251
nickel alloy monel h (cast),26.7780,7.1900,439,3.7230,9988.0000,8480.0000,45.9985,23.5499,487,0.1000,848.0000,2.3550
nickel alloy monel h (cast),26.7780,7.1900,439,3.7230,9988.0000,8480.0000,45.9985,23.5499,487,642.6720,5449858.5600,15134.8787
nickel alloy monel h (cast),26.7780,7.1900,439,3.7230,9988.0000,8480.0000,45.9985,23.5499,487,446.3000,3784624.0000,10510.3324
molybdenum beryllide (MoBe12),41.8400,13.2000,1088,3.1730,11521.0000,2916.0000,31.6412,50.6775,434,0.0100,29.1600,0.5068
molybdenum beryllide (MoBe12),41.8400,13.2000,1088,3.1730,11521.0000,2916.0000,31.6412,50.6775,434,0.0325,94.7700,1.6470
molybdenum beryllide (MoBe12),41.8400,13.2000,1088,3.1730,11521.0000,2916.0000,31.6412,50.6775,434,0.0550,160.3800,2.7873
molybdenum beryllide (MoBe12),41.8400,13.2000,1088,3.1730,11521.0000,2916.0000,31.6412,50.6775,434,0.0775,225.9900,3.9275
molybdenum beryllide (MoBe12),41.8400,13.2000,1088,3.1730,11521.0000,2916.0000,31.6412,50.6775,434,0.1000,291.6000,5.0677
molybdenum beryllide (MoBe12),41.8400,13.2000,1088,3.1730,11521.0000,2916.0000,31.6412,50.6775,434,1004.1600,2928130.5600,50888.3084
molybdenum beryllide (MoBe12),41.8400,13.2000,1088,3.1730,11521.0000,2916.0000,31.6412,50.6775,434,697.3333,2033424.0000,35339.1030
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,314,0.0100,50.0000,0.3103
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,314,0.0325,162.5000,1.0085
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,314,0.0550,275.0000,1.7066
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,314,0.0775,387.5000,2.4048
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,314,0.1000,500.0000,3.1030
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,314,909.7680,4548840.0000,28229.9054
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,314,631.7833,3158916.6667,19604.1010
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,772,0.0100,43.7000,0.5994
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,772,0.0325,142.0250,1.9479
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,772,0.0550,240.3500,3.2965
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,772,0.0775,338.6750,4.6451
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,772,0.1000,437.0000,5.9937
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,772,140.5920,614387.0400,8426.6472
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,772,97.6333,426657.6667,5851.8384
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.0100,105.9000,0.4080
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.0325,344.1750,1.3261
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.0550,582.4500,2.2442
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.0775,820.7250,3.1623
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.1000,1059.0000,4.0804
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,230.9520,2445781.6800,9423.8393
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,160.3833,1698459.5000,6544.3329
magnesium,150.6200,86.2000,1004,1.7470,16221.0000,1740.0000,65.5677,66.5173,352,0.0100,17.4000,0.6652
magnesium,150.6200,86.2000,1004,1.7470,16221.0000,1740.0000,65.5677,66.5173,352,0.0325,56.5500,2.1618
magnesium,150.6200,86.2000,1004,1.7470,16221.0000,1740.0000,65.5677,66.5173,352,0.0550,95.7000,3.6585
magnesium,150.6200,86.2000,1004,1.7470,16221.0000,1740.0000,65.5677,66.5173,352,0.0775,134.8500,5.1551
magnesium,150.6200,86.2000,1004,1.7470,16221.0000,1740.0000,65.5677,66.5173,352,0.1000,174.0000,6.6517
magnesium,150.6200,86.2000,1004,1.7470,16221.0000,1740.0000,65.5677,66.5173,352,3614.8800,6289891.2000,240452.1803
magnesium,150.6200,86.2000,1004,1.7470,16221.0000,1740.0000,65.5677,66.5173,352,2510.3333,4367980.0000,166980.6808
aluminum alloy 2024-t4 and 24s-24 (ar),118.4100,50.9000,837,2.3270,16597.0000,2780.0000,62.1946,64.8457,36,0.0100,27.8000,0.6485
aluminum alloy 2024-t4 and 24s-24 (ar),118.4100,50.9000,837,2.3270,16597.0000,2780.0000,62.1946,64.8457,36,0.0325,90.3500,2.1075
aluminum alloy 2024-t4 and 24s-24 (ar),118.4100,50.9000,837,2.3270,16597.0000,2780.0000,62.1946,64.8457,36,0.0550,152.9000,3.5665
aluminum alloy 2024-t4 and 24s-24 (ar),118.4100,50.9000,837,2.3270,16597.0000,2780.0000,62.1946,64.8457,36,0.0775,215.4500,5.0255
aluminum alloy 2024-t4 and 24s-24 (ar),118.4100,50.9000,837,2.3270,16597.0000,2780.0000,62.1946,64.8457,36,0.1000,278.0000,6.4846
aluminum alloy 2024-t4 and 24s-24 (ar),118.4100,50.9000,837,2.3270,16597.0000,2780.0000,62.1946,64.8457,36,2841.8400,7900315.2000,184281.1041
aluminum alloy 2024-t4 and 24s-24 (ar),118.4100,50.9000,837,2.3270,16597.0000,2780.0000,62.1946,64.8457,36,1973.5000,5486330.0000,127972.9889
copper lithium oxide (96CuO.4LiO),15.2720,3.6200,669,4.2150,8025.0000,6300.0000,39.6173,52.8386,202,0.0100,63.0000,0.5284
copper lithium oxide (96CuO.4LiO),15.2720,3.6200,669,4.2150,8025.0000,6300.0000,39.6173,52.8386,202,0.0325,204.7500,1.7173
copper lithium oxide (96CuO.4LiO),15.2720,3.6200,669,4.2150,8025.0000,6300.0000,39.6173,52.8386,202,0.0550,346.5000,2.9061
copper lithium oxide (96CuO.4LiO),15.2720,3.6200,669,4.2150,8025.0000,6300.0000,39.6173,52.8386,202,0.0775,488.2500,4.0950
copper lithium oxide (96CuO.4LiO),15.2720,3.6200,669,4.2150,8025.0000,6300.0000,39.6173,52.8386,202,0.1000,630.0000,5.2839
copper lithium oxide (96CuO.4LiO),15.2720,3.6200,669,4.2150,8025.0000,6300.0000,39.6173,52.8386,202,366.5280,2309126.4000,19366.8348
copper lithium oxide (96CuO.4LiO),15.2720,3.6200,669,4.2150,8025.0000,6300.0000,39.6173,52.8386,202,254.5333,1603560.0000,13449.1908
soda-lime glass,1.3390,0.7700,753,1.7320,1523.0000,2300.0000,52.0234,61.1594,675,0.0100,23.0000,0.6116
soda-lime glass,1.3390,0.7700,753,1.7320,1523.0000,2300.0000,52.0234,61.1594,675,0.0325,74.7500,1.9877
soda-lime glass,1.3390,0.7700,753,1.7320,1523.0000,2300.0000,52.0234,61.1594,675,0.0550,126.5000,3.3638
soda-lime glass,1.3390,0.7700,753,1.7320,1523.0000,2300.0000,52.0234,61.1594,675,0.0775,178.2500,4.7399
soda-lime glass,1.3390,0.7700,753,1.7320,1523.0000,2300.0000,52.0234,61.1594,675,0.1000,230.0000,6.1159
soda-lime glass,1.3390,0.7700,753,1.7320,1523.0000,2300.0000,52.0234,61.1594,675,32.1360,73912.8000,1965.4192
soda-lime glass,1.3390,0.7700,753,1.7320,1523.0000,2300.0000,52.0234,61.1594,675,22.3167,51328.3333,1364.8745
titanium alloy (Ti Bal  Sn4.8  Al4.5),7.5310,3.2000,523,2.3540,4210.0000,4500.0000,72.0776,60.1873,774,0.0100,45.0000,0.6019
titanium alloy (Ti Bal  Sn4.8  Al4.5),7.5310,3.2000,523,2.3540,4210.0000,4500.0000,72.0776,60.1873,774,0.0325,146.2500,1.9561
titanium alloy (Ti Bal  Sn4.8  Al4.5),7.5310,3.2000,523,2.3540,4210.0000,4500.0000,72.0776,60.1873,774,0.0550,247.5000,3.3103
titanium alloy (Ti Bal  Sn4.8  Al4.5),7.5310,3.2000,523,2.3540,4210.0000,4500.0000,72.0776,60.1873,774,0.0775,348.7500,4.6645
titanium alloy (Ti Bal  Sn4.8  Al4.5),7.5310,3.2000,523,2.3540,4210.0000,4500.0000,72.0776,60.1873,774,0.1000,450.0000,6.0187
titanium alloy (Ti Bal  Sn4.8  Al4.5),7.5310,3.2000,523,2.3540,4210.0000,4500.0000,72.0776,60.1873,774,180.7440,813348.0000,10878.4854
titanium alloy (Ti Bal  Sn4.8  Al4.5),7.5310,3.2000,523,2.3540,4210.0000,4500.0000,72.0776,60.1873,774,125.5167,564825.0000,7554.5037
forsterite brick (MgO 58 SiO2 38)(20 p),1.0040,0.4600,795,2.1940,1484.0000,2760.0000,44.3558,65.1213,256,0.0100,27.6000,0.6512
forsterite brick (MgO 58 SiO2 38)(20 p),1.0040,0.4600,795,2.1940,1484.0000,2760.0000,44.3558,65.1213,256,0.0325,89.7000,2.1164
forsterite brick (MgO 58 SiO2 38)(20 p),1.0040,0.4600,795,2.1940,1484.0000,2760.0000,44.3558,65.1213,256,0.0550,151.8000,3.5817
forsterite brick (MgO 58 SiO2 38)(20 p),1.0040,0.4600,795,2.1940,1484.0000,2760.0000,44.3558,65.1213,256,0.0775,213.9000,5.0469
forsterite brick (MgO 58 SiO2 38)(20 p),1.0040,0.4600,795,2.1940,1484.0000,2760.0000,44.3558,65.1213,256,0.1000,276.0000,6.5121
forsterite brick (MgO 58 SiO2 38)(20 p),1.0040,0.4600,795,2.1940,1484.0000,2760.0000,44.3558,65.1213,256,24.0960,66504.9600,1569.1638
forsterite brick (MgO 58 SiO2 38)(20 p),1.0040,0.4600,795,2.1940,1484.0000,2760.0000,44.3558,65.1213,256,16.7333,46184.0000,1089.6971
potassium bromide (KBr 50),2.5100,2.0000,531,1.2530,1774.0000,2360.0000,55.3184,54.0405,588,0.0100,23.6000,0.5404
potassium bromide (KBr 50),2.5100,2.0000,531,1.2530,1774.0000,2360.0000,55.3184,54.0405,588,0.0325,76.7000,1.7563
potassium bromide (KBr 50),2.5100,2.0000,531,1.2530,1774.0000,2360.0000,55.3184,54.0405,588,0.0550,129.8000,2.9722
potassium bromide (KBr 50),2.5100,2.0000,531,1.2530,1774.0000,2360.0000,55.3184,54.0405,588,0.0775,182.9000,4.1881
potassium bromide (KBr 50),2.5100,2.0000,531,1.2530,1774.0000,2360.0000,55.3184,54.0405,588,0.1000,236.0000,5.4041
potassium bromide (KBr 50),2.5100,2.0000,531,1.2530,1774.0000,2360.0000,55.3184,54.0405,588,60.2400,142166.4000,3255.4013
potassium bromide (KBr 50),2.5100,2.0000,531,1.2530,1774.0000,2360.0000,55.3184,54.0405,588,41.8333,98726.6667,2260.6954
titanium alloy (Ti Bal V15 Al2.8),8.3680,3.3100,527,2.5300,4602.0000,4800.0000,71.6321,59.3016,784,0.0100,48.0000,0.5930
titanium alloy (Ti Bal V15 Al2.8),8.3680,3.3100,527,2.5300,4602.0000,4800.0000,71.6321,59.3016,784,0.0325,156.0000,1.9273
titanium alloy (Ti Bal V15 Al2.8),8.3680,3.3100,527,2.5300,4602.0000,4800.0000,71.6321,59.3016,784,0.0550,264.0000,3.2616
titanium alloy (Ti Bal V15 Al2.8),8.3680,3.3100,527,2.5300,4602.0000,4800.0000,71.6321,59.3016,784,0.0775,372.0000,4.5959
titanium alloy (Ti Bal V15 Al2.8),8.3680,3.3100,527,2.5300,4602.0000,4800.0000,71.6321,59.3016,784,0.1000,480.0000,5.9302
titanium alloy (Ti Bal V15 Al2.8),8.3680,3.3100,527,2.5300,4602.0000,4800.0000,71.6321,59.3016,784,200.8320,963993.6000,11909.6662
titanium alloy (Ti Bal V15 Al2.8),8.3680,3.3100,527,2.5300,4602.0000,4800.0000,71.6321,59.3016,784,139.4667,669440.0000,8270.6015
titanium carbide cermet k162b,19.2460,5.9000,544,3.2640,7925.0000,6000.0000,47.5603,39.1873,806,0.0100,60.0000,0.3919
titanium carbide cermet k162b,19.2460,5.9000,544,3.2640,7925.0000,6000.0000,47.5603,39.1873,806,0.0325,195.0000,1.2736
titanium carbide cermet k162b,19.2460,5.9000,544,3.2640,7925.0000,6000.0000,47.5603,39.1873,806,0.0550,330.0000,2.1553
titanium carbide cermet k162b,19.2460,5.9000,544,3.2640,7925.0000,6000.0000,47.5603,39.1873,806,0.0775,465.0000,3.0370
titanium carbide cermet k162b,19.2460,5.9000,544,3.2640,7925.0000,6000.0000,47.5603,39.1873,806,0.1000,600.0000,3.9187
titanium carbide cermet k162b,19.2460,5.9000,544,3.2640,7925.0000,6000.0000,47.5603,39.1873,806,461.9040,2771424.0000,18100.7503
titanium carbide cermet k162b,19.2460,5.9000,544,3.2640,7925.0000,6000.0000,47.5603,39.1873,806,320.7667,1924600.0000,12569.9655
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.0100,0.0069,0.4488
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.0325,0.0226,1.4585
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.0550,0.0382,2.4682
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.0775,0.0538,3.4779
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.1000,0.0694,4.4876
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.6041,0.4192,27.1096
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.4195,0.2911,18.8261
marble dielectric (CaCO3 99.99),3.7660,1.5900,879,2.3730,2989.0000,2700.0000,49.5913,65.8806,410,0.0100,27.0000,0.6588
marble dielectric (CaCO3 99.99),3.7660,1.5900,879,2.3730,2989.0000,2700.0000,49.5913,65.8806,410,0.0325,87.7500,2.1411
marble dielectric (CaCO3 99.99),3.7660,1.5900,879,2.3730,2989.0000,2700.0000,49.5913,65.8806,410,0.0550,148.5000,3.6234
marble dielectric (CaCO3 99.99),3.7660,1.5900,879,2.3730,2989.0000,2700.0000,49.5913,65.8806,410,0.0775,209.2500,5.1057
marble dielectric (CaCO3 99.99),3.7660,1.5900,879,2.3730,2989.0000,2700.0000,49.5913,65.8806,410,0.1000,270.0000,6.5881
marble dielectric (CaCO3 99.99),3.7660,1.5900,879,2.3730,2989.0000,2700.0000,49.5913,65.8806,410,90.3840,244036.8000,5954.5535
marble dielectric (CaCO3 99.99),3.7660,1.5900,879,2.3730,2989.0000,2700.0000,49.5913,65.8806,410,62.7667,169470.0000,4135.1066
antimony (liquid),20.9200,12.6000,255,1.6580,5891.0000,6500.0000,68.2603,61.6576,54,0.0100,65.0000,0.6166
antimony (liquid),20.9200,12.6000,255,1.6580,5891.0000,6500.0000,68.2603,61.6576,54,0.0325,211.2500,2.0039
antimony (liquid),20.9200,12.6000,255,1.6580,5891.0000,6500.0000,68.2603,61.6576,54,0.0550,357.5000,3.3912
antimony (liquid),20.9200,12.6000,255,1.6580,5891.0000,6500.0000,68.2603,61.6576,54,0.0775,503.7500,4.7785
antimony (liquid),20.9200,12.6000,255,1.6580,5891.0000,6500.0000,68.2603,61.6576,54,0.1000,650.0000,6.1658
antimony (liquid),20.9200,12.6000,255,1.6580,5891.0000,6500.0000,68.2603,61.6576,54,502.0800,3263520.0000,30957.0443
antimony (liquid),20.9200,12.6000,255,1.6580,5891.0000,6500.0000,68.2603,61.6576,54,348.6667,2266333.3333,21497.9474
nickel alloy incoloy,12.1340,3.3500,452,3.6210,6627.0000,8010.0000,50.9899,43.4303,471,0.0100,80.1000,0.4343
nickel alloy incoloy,12.1340,3.3500,452,3.6210,6627.0000,8010.0000,50.9899,43.4303,471,0.0325,260.3250,1.4115
nickel alloy incoloy,12.1340,3.3500,452,3.6210,6627.0000,8010.0000,50.9899,43.4303,471,0.0550,440.5500,2.3887
nickel alloy incoloy,12.1340,3.3500,452,3.6210,6627.0000,8010.0000,50.9899,43.4303,471,0.0775,620.7750,3.3658
nickel alloy incoloy,12.1340,3.3500,452,3.6210,6627.0000,8010.0000,50.9899,43.4303,471,0.1000,801.0000,4.3430
nickel alloy incoloy,12.1340,3.3500,452,3.6210,6627.0000,8010.0000,50.9899,43.4303,471,291.2160,2332640.1600,12647.5977
nickel alloy incoloy,12.1340,3.3500,452,3.6210,6627.0000,8010.0000,50.9899,43.4303,471,202.2333,1619889.0000,8783.0539
magnesium alloy bz33a(ac ah) (casting),100.4200,53.5000,1025,1.8760,13725.0000,1830.0000,62.5324,63.4121,369,0.0100,18.3000,0.6341
magnesium alloy bz33a(ac ah) (casting),100.4200,53.5000,1025,1.8760,13725.0000,1830.0000,62.5324,63.4121,369,0.0325,59.4750,2.0609
magnesium alloy bz33a(ac ah) (casting),100.4200,53.5000,1025,1.8760,13725.0000,1830.0000,62.5324,63.4121,369,0.0550,100.6500,3.4877
magnesium alloy bz33a(ac ah) (casting),100.4200,53.5000,1025,1.8760,13725.0000,1830.0000,62.5324,63.4121,369,0.0775,141.8250,4.9144
magnesium alloy bz33a(ac ah) (casting),100.4200,53.5000,1025,1.8760,13725.0000,1830.0000,62.5324,63.4121,369,0.1000,183.0000,6.3412
magnesium alloy bz33a(ac ah) (casting),100.4200,53.5000,1025,1.8760,13725.0000,1830.0000,62.5324,63.4121,369,2410.0800,4410446.4000,152828.2581
magnesium alloy bz33a(ac ah) (casting),100.4200,53.5000,1025,1.8760,13725.0000,1830.0000,62.5324,63.4121,369,1673.6667,3062810.0000,106130.7348
nickel alloy nimonic 100,11.2970,3.0700,460,3.6800,6449.0000,8000.0000,51.4307,45.3138,495,0.0100,80.0000,0.4531
nickel alloy nimonic 100,11.2970,3.0700,460,3.6800,6449.0000,8000.0000,51.4307,45.3138,495,0.0325,260.0000,1.4727
nickel alloy nimonic 100,11.2970,3.0700,460,3.6800,6449.0000,8000.0000,51.4307,45.3138,495,0.0550,440.0000,2.4923
nickel alloy nimonic 100,11.2970,3.0700,460,3.6800,6449.0000,8000.0000,51.4307,45.3138,495,0.0775,620.0000,3.5118
nickel alloy nimonic 100,11.2970,3.0700,460,3.6800,6449.0000,8000.0000,51.4307,45.3138,495,0.1000,800.0000,4.5314
nickel alloy nimonic 100,11.2970,3.0700,460,3.6800,6449.0000,8000.0000,51.4307,45.3138,495,271.1280,2169024.0000,12285.8516
nickel alloy nimonic 100,11.2970,3.0700,460,3.6800,6449.0000,8000.0000,51.4307,45.3138,495,188.2833,1506266.6667,8531.8414
nickel alloy constantan (Ni45 Cu55),22.1750,6.2800,398,3.5380,8852.0000,8890.0000,42.4123,30.8182,457,0.0100,88.9000,0.3082
nickel alloy constantan (Ni45 Cu55),22.1750,6.2800,398,3.5380,8852.0000,8890.0000,42.4123,30.8182,457,0.0325,288.9250,1.0016
nickel alloy constantan (Ni45 Cu55),22.1750,6.2800,398,3.5380,8852.0000,8890.0000,42.4123,30.8182,457,0.0550,488.9500,1.6950
nickel alloy constantan (Ni45 Cu55),22.1750,6.2800,398,3.5380,8852.0000,8890.0000,42.4123,30.8182,457,0.0775,688.9750,2.3884
nickel alloy constantan (Ni45 Cu55),22.1750,6.2800,398,3.5380,8852.0000,8890.0000,42.4123,30.8182,457,0.1000,889.0000,3.0818
nickel alloy constantan (Ni45 Cu55),22.1750,6.2800,398,3.5380,8852.0000,8890.0000,42.4123,30.8182,457,532.2000,4731258.0000,16401.4657
nickel alloy constantan (Ni45 Cu55),22.1750,6.2800,398,3.5380,8852.0000,8890.0000,42.4123,30.8182,457,369.5833,3285595.8333,11389.9068
rhenium,60.6680,20.9000,138,2.8980,13264.0000,21000.0000,32.1536,48.4807,619,0.0100,210.0000,0.4848
rhenium,60.6680,20.9000,138,2.8980,13264.0000,21000.0000,32.1536,48.4807,619,0.0325,682.5000,1.5756
rhenium,60.6680,20.9000,138,2.8980,13264.0000,21000.0000,32.1536,48.4807,619,0.0550,1155.0000,2.6664
rhenium,60.6680,20.9000,138,2.8980,13264.0000,21000.0000,32.1536,48.4807,619,0.0775,1627.5000,3.7573
rhenium,60.6680,20.9000,138,2.8980,13264.0000,21000.0000,32.1536,48.4807,619,0.1000,2100.0000,4.8481
rhenium,60.6680,20.9000,138,2.8980,13264.0000,21000.0000,32.1536,48.4807,619,1456.0320,30576672.0000,70589.4695
rhenium,60.6680,20.9000,138,2.8980,13264.0000,21000.0000,32.1536,48.4807,619,1011.1333,21233800.0000,49020.4649
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.0100,16.8000,0.6851
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.0325,54.6000,2.2267
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.0550,92.4000,3.7682
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.0775,130.2000,5.3097
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.1000,168.0000,6.8513
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,3.0240,5080.3200,207.1820
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,2.1000,3528.0000,143.8764
holmium,10.0420,6.9000,165,1.4520,3822.0000,8800.0000,56.9962,59.4772,280,0.0100,88.0000,0.5948
holmium,10.0420,6.9000,165,1.4520,3822.0000,8800.0000,56.9962,59.4772,280,0.0325,286.0000,1.9330
holmium,10.0420,6.9000,165,1.4520,3822.0000,8800.0000,56.9962,59.4772,280,0.0550,484.0000,3.2712
holmium,10.0420,6.9000,165,1.4520,3822.0000,8800.0000,56.9962,59.4772,280,0.0775,682.0000,4.6095
holmium,10.0420,6.9000,165,1.4520,3822.0000,8800.0000,56.9962,59.4772,280,0.1000,880.0000,5.9477
holmium,10.0420,6.9000,165,1.4520,3822.0000,8800.0000,56.9962,59.4772,280,241.0080,2120870.4000,14334.4745
holmium,10.0420,6.9000,165,1.4520,3822.0000,8800.0000,56.9962,59.4772,280,167.3667,1472826.6667,9954.4962
balsa wood (across grain),0.0840,0.1100,2301,0.7360,248.0000,320.0000,54.0511,56.3611,60,0.0100,3.2000,0.5636
balsa wood (across grain),0.0840,0.1100,2301,0.7360,248.0000,320.0000,54.0511,56.3611,60,0.0325,10.4000,1.8317
balsa wood (across grain),0.0840,0.1100,2301,0.7360,248.0000,320.0000,54.0511,56.3611,60,0.0550,17.6000,3.0999
balsa wood (across grain),0.0840,0.1100,2301,0.7360,248.0000,320.0000,54.0511,56.3611,60,0.0775,24.8000,4.3680
balsa wood (across grain),0.0840,0.1100,2301,0.7360,248.0000,320.0000,54.0511,56.3611,60,0.1000,32.0000,5.6361
balsa wood (across grain),0.0840,0.1100,2301,0.7360,248.0000,320.0000,54.0511,56.3611,60,2.0160,645.1200,113.6239
balsa wood (across grain),0.0840,0.1100,2301,0.7360,248.0000,320.0000,54.0511,56.3611,60,1.4000,448.0000,78.9055
ammonium bromide (NH4Br),2.5100,1.0300,1004,2.4400,2475.0000,2430.0000,45.8853,68.3773,50,0.0100,24.3000,0.6838
ammonium bromide (NH4Br),2.5100,1.0300,1004,2.4400,2475.0000,2430.0000,45.8853,68.3773,50,0.0325,78.9750,2.2223
ammonium bromide (NH4Br),2.5100,1.0300,1004,2.4400,2475.0000,2430.0000,45.8853,68.3773,50,0.0550,133.6500,3.7608
ammonium bromide (NH4Br),2.5100,1.0300,1004,2.4400,2475.0000,2430.0000,45.8853,68.3773,50,0.0775,188.3250,5.2992
ammonium bromide (NH4Br),2.5100,1.0300,1004,2.4400,2475.0000,2430.0000,45.8853,68.3773,50,0.1000,243.0000,6.8377
