Material,Thermal Conductivity (W/m*K),Thermal Diffusivity (mm2/s),Specific Heat Capacity (J/kg*K),Volumetric Specific Heat (MJ/m³K),Thermal Effusivity (Ws0.5/(m2K)),Material Density (kg/m3),Durability (d),Price (c) ($/m^3),Material_encoded,Thickness,Weight,Cost
silicon carbide (SiC) (refractory d-30),41.8400,22.9000,678,1.8310,8750.0000,2700.0000,88.9295,52.0952,647,697.3333,1882800.0000,36327.7299
lithium hydride (lih) (cast gas voids),12.9700,4.4300,4184,2.9290,6163.0000,700.0000,8.7936,57.8762,326,0.0100,7.0000,0.5788
lithium hydride (lih) (cast gas voids),12.9700,4.4300,4184,2.9290,6163.0000,700.0000,8.7936,57.8762,326,0.0325,22.7500,1.8810
lithium hydride (lih) (cast gas voids),12.9700,4.4300,4184,2.9290,6163.0000,700.0000,8.7936,57.8762,326,0.0550,38.5000,3.1832
lithium hydride (lih) (cast gas voids),12.9700,4.4300,4184,2.9290,6163.0000,700.0000,8.7936,57.8762,326,0.0775,54.2500,4.4854
lithium hydride (lih) (cast gas voids),12.9700,4.4300,4184,2.9290,6163.0000,700.0000,8.7936,57.8762,326,0.1000,70.0000,5.7876
lithium hydride (lih) (cast gas voids),12.9700,4.4300,4184,2.9290,6163.0000,700.0000,8.7936,57.8762,326,311.2800,217896.0000,18015.7098
lithium hydride (lih) (cast gas voids),12.9700,4.4300,4184,2.9290,6163.0000,700.0000,8.7936,57.8762,326,216.1667,151316.6667,12510.9096
lutetium,10.4600,7.0500,151,1.4870,3939.0000,9850.0000,61.5847,54.0725,329,0.0100,98.5000,0.5407
lutetium,10.4600,7.0500,151,1.4870,3939.0000,9850.0000,61.5847,54.0725,329,0.0325,320.1250,1.7574
lutetium,10.4600,7.0500,151,1.4870,3939.0000,9850.0000,61.5847,54.0725,329,0.0550,541.7500,2.9740
lutetium,10.4600,7.0500,151,1.4870,3939.0000,9850.0000,61.5847,54.0725,329,0.0775,763.3750,4.1906
lutetium,10.4600,7.0500,151,1.4870,3939.0000,9850.0000,61.5847,54.0725,329,0.1000,985.0000,5.4073
lutetium,10.4600,7.0500,151,1.4870,3939.0000,9850.0000,61.5847,54.0725,329,251.0400,2472744.0000,13574.3629
lutetium,10.4600,7.0500,151,1.4870,3939.0000,9850.0000,61.5847,54.0725,329,174.3333,1717183.3333,9426.6409
forsterite ceramics,5.0000,2.1370,780,2.3400,3420.0000,3000.0000,56.2664,63.7799,243,0.0100,30.0000,0.6378
forsterite ceramics,5.0000,2.1370,780,2.3400,3420.0000,3000.0000,56.2664,63.7799,243,0.0325,97.5000,2.0728
forsterite ceramics,5.0000,2.1370,780,2.3400,3420.0000,3000.0000,56.2664,63.7799,243,0.0550,165.0000,3.5079
forsterite ceramics,5.0000,2.1370,780,2.3400,3420.0000,3000.0000,56.2664,63.7799,243,0.0775,232.5000,4.9429
forsterite ceramics,5.0000,2.1370,780,2.3400,3420.0000,3000.0000,56.2664,63.7799,243,0.1000,300.0000,6.3780
forsterite ceramics,5.0000,2.1370,780,2.3400,3420.0000,3000.0000,56.2664,63.7799,243,120.0000,360000.0000,7653.5888
forsterite ceramics,5.0000,2.1370,780,2.3400,3420.0000,3000.0000,56.2664,63.7799,243,83.3333,250000.0000,5314.9922
tungsten titanium carbide k4h,46.8610,9.9600,377,4.7130,14853.0000,12500.0000,30.9243,18.5181,820,0.0100,125.0000,0.1852
tungsten titanium carbide k4h,46.8610,9.9600,377,4.7130,14853.0000,12500.0000,30.9243,18.5181,820,0.0325,406.2500,0.6018
tungsten titanium carbide k4h,46.8610,9.9600,377,4.7130,14853.0000,12500.0000,30.9243,18.5181,820,0.0550,687.5000,1.0185
tungsten titanium carbide k4h,46.8610,9.9600,377,4.7130,14853.0000,12500.0000,30.9243,18.5181,820,0.0775,968.7500,1.4352
tungsten titanium carbide k4h,46.8610,9.9600,377,4.7130,14853.0000,12500.0000,30.9243,18.5181,820,0.1000,1250.0000,1.8518
tungsten titanium carbide k4h,46.8610,9.9600,377,4.7130,14853.0000,12500.0000,30.9243,18.5181,820,1124.6640,14058300.0000,20826.6022
tungsten titanium carbide k4h,46.8610,9.9600,377,4.7130,14853.0000,12500.0000,30.9243,18.5181,820,781.0167,9762708.3333,14462.9182
aluminum alloy 7075-t6 (as received),121.3400,51.8000,837,2.3440,16864.0000,2801.0000,62.1299,64.8137,39,0.0100,28.0100,0.6481
aluminum alloy 7075-t6 (as received),121.3400,51.8000,837,2.3440,16864.0000,2801.0000,62.1299,64.8137,39,0.0325,91.0325,2.1064
aluminum alloy 7075-t6 (as received),121.3400,51.8000,837,2.3440,16864.0000,2801.0000,62.1299,64.8137,39,0.0550,154.0550,3.5648
aluminum alloy 7075-t6 (as received),121.3400,51.8000,837,2.3440,16864.0000,2801.0000,62.1299,64.8137,39,0.0775,217.0775,5.0231
aluminum alloy 7075-t6 (as received),121.3400,51.8000,837,2.3440,16864.0000,2801.0000,62.1299,64.8137,39,0.1000,280.1000,6.4814
aluminum alloy 7075-t6 (as received),121.3400,51.8000,837,2.3440,16864.0000,2801.0000,62.1299,64.8137,39,2912.1600,8156960.1600,188747.9228
aluminum alloy 7075-t6 (as received),121.3400,51.8000,837,2.3440,16864.0000,2801.0000,62.1299,64.8137,39,2022.3333,5664555.6667,131074.9464
iron  grey cast  pearlitic (3.4 c),58.5760,17.7000,460,3.3070,13922.0000,7190.0000,43.1020,22.6007,279,0.0100,71.9000,0.2260
iron  grey cast  pearlitic (3.4 c),58.5760,17.7000,460,3.3070,13922.0000,7190.0000,43.1020,22.6007,279,0.0325,233.6750,0.7345
iron  grey cast  pearlitic (3.4 c),58.5760,17.7000,460,3.3070,13922.0000,7190.0000,43.1020,22.6007,279,0.0550,395.4500,1.2430
iron  grey cast  pearlitic (3.4 c),58.5760,17.7000,460,3.3070,13922.0000,7190.0000,43.1020,22.6007,279,0.0775,557.2250,1.7516
iron  grey cast  pearlitic (3.4 c),58.5760,17.7000,460,3.3070,13922.0000,7190.0000,43.1020,22.6007,279,0.1000,719.0000,2.2601
iron  grey cast  pearlitic (3.4 c),58.5760,17.7000,460,3.3070,13922.0000,7190.0000,43.1020,22.6007,279,1405.8240,10107874.5600,31772.6177
iron  grey cast  pearlitic (3.4 c),58.5760,17.7000,460,3.3070,13922.0000,7190.0000,43.1020,22.6007,279,976.2667,7019357.3333,22064.3179
tungsten carbide cermet carboloy 999,121.3400,38.0000,209,3.1870,19675.0000,15250.0000,18.9221,57.1913,812,0.0100,152.5000,0.5719
tungsten carbide cermet carboloy 999,121.3400,38.0000,209,3.1870,19675.0000,15250.0000,18.9221,57.1913,812,0.0325,495.6250,1.8587
tungsten carbide cermet carboloy 999,121.3400,38.0000,209,3.1870,19675.0000,15250.0000,18.9221,57.1913,812,0.0550,838.7500,3.1455
tungsten carbide cermet carboloy 999,121.3400,38.0000,209,3.1870,19675.0000,15250.0000,18.9221,57.1913,812,0.0775,1181.8750,4.4323
tungsten carbide cermet carboloy 999,121.3400,38.0000,209,3.1870,19675.0000,15250.0000,18.9221,57.1913,812,0.1000,1525.0000,5.7191
tungsten carbide cermet carboloy 999,121.3400,38.0000,209,3.1870,19675.0000,15250.0000,18.9221,57.1913,812,2912.1600,44410440.0000,166550.1696
tungsten carbide cermet carboloy 999,121.3400,38.0000,209,3.1870,19675.0000,15250.0000,18.9221,57.1913,812,2022.3333,30840583.3333,115659.8400
zirconium nitride (ZrN),8.7860,3.3600,385,2.6180,4796.0000,6800.0000,45.8033,59.4442,890,0.0100,68.0000,0.5944
zirconium nitride (ZrN),8.7860,3.3600,385,2.6180,4796.0000,6800.0000,45.8033,59.4442,890,0.0325,221.0000,1.9319
zirconium nitride (ZrN),8.7860,3.3600,385,2.6180,4796.0000,6800.0000,45.8033,59.4442,890,0.0550,374.0000,3.2694
zirconium nitride (ZrN),8.7860,3.3600,385,2.6180,4796.0000,6800.0000,45.8033,59.4442,890,0.0775,527.0000,4.6069
zirconium nitride (ZrN),8.7860,3.3600,385,2.6180,4796.0000,6800.0000,45.8033,59.4442,890,0.1000,680.0000,5.9444
zirconium nitride (ZrN),8.7860,3.3600,385,2.6180,4796.0000,6800.0000,45.8033,59.4442,890,210.8640,1433875.2000,12534.6447
zirconium nitride (ZrN),8.7860,3.3600,385,2.6180,4796.0000,6800.0000,45.8033,59.4442,890,146.4333,995746.6667,8704.6144
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,663,0.0100,13.0000,0.6120
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,663,0.0325,42.2500,1.9888
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,663,0.0550,71.5000,3.3657
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,663,0.0775,100.7500,4.7426
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,663,0.1000,130.0000,6.1195
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,663,18.0720,23493.6000,1105.9173
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,663,12.5500,16315.0000,767.9981
sodium,133.8900,114.0000,1213,1.1770,12551.0000,970.0000,61.4573,53.9674,673,0.0100,9.7000,0.5397
sodium,133.8900,114.0000,1213,1.1770,12551.0000,970.0000,61.4573,53.9674,673,0.0325,31.5250,1.7539
sodium,133.8900,114.0000,1213,1.1770,12551.0000,970.0000,61.4573,53.9674,673,0.0550,53.3500,2.9682
sodium,133.8900,114.0000,1213,1.1770,12551.0000,970.0000,61.4573,53.9674,673,0.0775,75.1750,4.1825
sodium,133.8900,114.0000,1213,1.1770,12551.0000,970.0000,61.4573,53.9674,673,0.1000,97.0000,5.3967
sodium,133.8900,114.0000,1213,1.1770,12551.0000,970.0000,61.4573,53.9674,673,3213.3600,3116959.2000,173416.7070
sodium,133.8900,114.0000,1213,1.1770,12551.0000,970.0000,61.4573,53.9674,673,2231.5000,2164555.0000,120428.2687
steel stainless hw (cast),13.3890,3.5700,460,3.7490,7086.0000,8150.0000,51.0917,41.1785,711,0.0100,81.5000,0.4118
steel stainless hw (cast),13.3890,3.5700,460,3.7490,7086.0000,8150.0000,51.0917,41.1785,711,0.0325,264.8750,1.3383
steel stainless hw (cast),13.3890,3.5700,460,3.7490,7086.0000,8150.0000,51.0917,41.1785,711,0.0550,448.2500,2.2648
steel stainless hw (cast),13.3890,3.5700,460,3.7490,7086.0000,8150.0000,51.0917,41.1785,711,0.0775,631.6250,3.1913
steel stainless hw (cast),13.3890,3.5700,460,3.7490,7086.0000,8150.0000,51.0917,41.1785,711,0.1000,815.0000,4.1178
steel stainless hw (cast),13.3890,3.5700,460,3.7490,7086.0000,8150.0000,51.0917,41.1785,711,321.3360,2618888.4000,13232.1239
steel stainless hw (cast),13.3890,3.5700,460,3.7490,7086.0000,8150.0000,51.0917,41.1785,711,223.1500,1818672.5000,9188.9749
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,301,0.0100,50.0000,0.3103
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,301,0.0325,162.5000,1.0085
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,301,0.0550,275.0000,1.7066
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,301,0.0775,387.5000,2.4048
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,301,0.1000,500.0000,3.1030
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,301,909.7680,4548840.0000,28229.9054
iron sulfide (FeS2) (single crystal),37.9070,13.6000,557,2.7850,10270.0000,5000.0000,59.3034,31.0298,301,631.7833,3158916.6667,19604.1010
iron ni-resist type 3 (cast),39.3300,11.6000,460,3.4040,11573.0000,7400.0000,47.9597,19.5864,294,0.0100,74.0000,0.1959
iron ni-resist type 3 (cast),39.3300,11.6000,460,3.4040,11573.0000,7400.0000,47.9597,19.5864,294,0.0325,240.5000,0.6366
iron ni-resist type 3 (cast),39.3300,11.6000,460,3.4040,11573.0000,7400.0000,47.9597,19.5864,294,0.0550,407.0000,1.0773
iron ni-resist type 3 (cast),39.3300,11.6000,460,3.4040,11573.0000,7400.0000,47.9597,19.5864,294,0.0775,573.5000,1.5179
iron ni-resist type 3 (cast),39.3300,11.6000,460,3.4040,11573.0000,7400.0000,47.9597,19.5864,294,0.1000,740.0000,1.9586
iron ni-resist type 3 (cast),39.3300,11.6000,460,3.4040,11573.0000,7400.0000,47.9597,19.5864,294,943.9200,6985008.0000,18488.0192
iron ni-resist type 3 (cast),39.3300,11.6000,460,3.4040,11573.0000,7400.0000,47.9597,19.5864,294,655.5000,4850700.0000,12838.9022
titanium alloy (Ti Bal Sn5.5 Al2),9.2050,3.8300,523,2.4060,4706.0000,4600.0000,74.8723,58.4153,773,0.0100,46.0000,0.5842
titanium alloy (Ti Bal Sn5.5 Al2),9.2050,3.8300,523,2.4060,4706.0000,4600.0000,74.8723,58.4153,773,0.0325,149.5000,1.8985
titanium alloy (Ti Bal Sn5.5 Al2),9.2050,3.8300,523,2.4060,4706.0000,4600.0000,74.8723,58.4153,773,0.0550,253.0000,3.2128
titanium alloy (Ti Bal Sn5.5 Al2),9.2050,3.8300,523,2.4060,4706.0000,4600.0000,74.8723,58.4153,773,0.0775,356.5000,4.5272
titanium alloy (Ti Bal Sn5.5 Al2),9.2050,3.8300,523,2.4060,4706.0000,4600.0000,74.8723,58.4153,773,0.1000,460.0000,5.8415
titanium alloy (Ti Bal Sn5.5 Al2),9.2050,3.8300,523,2.4060,4706.0000,4600.0000,74.8723,58.4153,773,220.9200,1016232.0000,12905.1043
titanium alloy (Ti Bal Sn5.5 Al2),9.2050,3.8300,523,2.4060,4706.0000,4600.0000,74.8723,58.4153,773,153.4167,705716.6667,8961.8780
chromium nitride (Cr2N),22.5940,5.5400,628,4.0820,9601.0000,6500.0000,43.9200,37.8779,154,0.0100,65.0000,0.3788
chromium nitride (Cr2N),22.5940,5.5400,628,4.0820,9601.0000,6500.0000,43.9200,37.8779,154,0.0325,211.2500,1.2310
chromium nitride (Cr2N),22.5940,5.5400,628,4.0820,9601.0000,6500.0000,43.9200,37.8779,154,0.0550,357.5000,2.0833
chromium nitride (Cr2N),22.5940,5.5400,628,4.0820,9601.0000,6500.0000,43.9200,37.8779,154,0.0775,503.7500,2.9355
chromium nitride (Cr2N),22.5940,5.5400,628,4.0820,9601.0000,6500.0000,43.9200,37.8779,154,0.1000,650.0000,3.7878
chromium nitride (Cr2N),22.5940,5.5400,628,4.0820,9601.0000,6500.0000,43.9200,37.8779,154,542.2560,3524664.0000,20539.5348
chromium nitride (Cr2N),22.5940,5.5400,628,4.0820,9601.0000,6500.0000,43.9200,37.8779,154,376.5667,2447683.3333,14263.5658
iron malleable (2.5 c),51.0450,13.5000,527,3.7940,13920.0000,7200.0000,42.5243,11.8383,292,0.0100,72.0000,0.1184
iron malleable (2.5 c),51.0450,13.5000,527,3.7940,13920.0000,7200.0000,42.5243,11.8383,292,0.0325,234.0000,0.3847
iron malleable (2.5 c),51.0450,13.5000,527,3.7940,13920.0000,7200.0000,42.5243,11.8383,292,0.0550,396.0000,0.6511
iron malleable (2.5 c),51.0450,13.5000,527,3.7940,13920.0000,7200.0000,42.5243,11.8383,292,0.0775,558.0000,0.9175
iron malleable (2.5 c),51.0450,13.5000,527,3.7940,13920.0000,7200.0000,42.5243,11.8383,292,0.1000,720.0000,1.1838
iron malleable (2.5 c),51.0450,13.5000,527,3.7940,13920.0000,7200.0000,42.5243,11.8383,292,1225.0800,8820576.0000,14502.8119
iron malleable (2.5 c),51.0450,13.5000,527,3.7940,13920.0000,7200.0000,42.5243,11.8383,292,850.7500,6125400.0000,10071.3971
silicon telluride (site),6.2760,4.7800,335,1.3130,2870.0000,3920.0000,58.9394,58.6414,657,0.0100,39.2000,0.5864
silicon telluride (site),6.2760,4.7800,335,1.3130,2870.0000,3920.0000,58.9394,58.6414,657,0.0325,127.4000,1.9058
silicon telluride (site),6.2760,4.7800,335,1.3130,2870.0000,3920.0000,58.9394,58.6414,657,0.0550,215.6000,3.2253
silicon telluride (site),6.2760,4.7800,335,1.3130,2870.0000,3920.0000,58.9394,58.6414,657,0.0775,303.8000,4.5447
silicon telluride (site),6.2760,4.7800,335,1.3130,2870.0000,3920.0000,58.9394,58.6414,657,0.1000,392.0000,5.8641
silicon telluride (site),6.2760,4.7800,335,1.3130,2870.0000,3920.0000,58.9394,58.6414,657,150.6240,590446.0800,8832.7958
silicon telluride (site),6.2760,4.7800,335,1.3130,2870.0000,3920.0000,58.9394,58.6414,657,104.6000,410032.0000,6133.8859
cobalt alloy hs-27 (cast),11.1710,3.2500,418,3.4320,6195.0000,8210.0000,48.4402,45.2905,164,0.0100,82.1000,0.4529
cobalt alloy hs-27 (cast),11.1710,3.2500,418,3.4320,6195.0000,8210.0000,48.4402,45.2905,164,0.0325,266.8250,1.4719
cobalt alloy hs-27 (cast),11.1710,3.2500,418,3.4320,6195.0000,8210.0000,48.4402,45.2905,164,0.0550,451.5500,2.4910
cobalt alloy hs-27 (cast),11.1710,3.2500,418,3.4320,6195.0000,8210.0000,48.4402,45.2905,164,0.0775,636.2750,3.5100
cobalt alloy hs-27 (cast),11.1710,3.2500,418,3.4320,6195.0000,8210.0000,48.4402,45.2905,164,0.1000,821.0000,4.5291
cobalt alloy hs-27 (cast),11.1710,3.2500,418,3.4320,6195.0000,8210.0000,48.4402,45.2905,164,268.1040,2201133.8400,12142.5715
cobalt alloy hs-27 (cast),11.1710,3.2500,418,3.4320,6195.0000,8210.0000,48.4402,45.2905,164,186.1833,1528565.1667,8432.3413
mullite (3Al2O3.2SiO2) (100 pc dense),6.2760,2.5600,766,2.4510,3921.0000,3200.0000,62.6406,63.1053,427,0.0100,32.0000,0.6311
mullite (3Al2O3.2SiO2) (100 pc dense),6.2760,2.5600,766,2.4510,3921.0000,3200.0000,62.6406,63.1053,427,0.0325,104.0000,2.0509
mullite (3Al2O3.2SiO2) (100 pc dense),6.2760,2.5600,766,2.4510,3921.0000,3200.0000,62.6406,63.1053,427,0.0550,176.0000,3.4708
mullite (3Al2O3.2SiO2) (100 pc dense),6.2760,2.5600,766,2.4510,3921.0000,3200.0000,62.6406,63.1053,427,0.0775,248.0000,4.8907
mullite (3Al2O3.2SiO2) (100 pc dense),6.2760,2.5600,766,2.4510,3921.0000,3200.0000,62.6406,63.1053,427,0.1000,320.0000,6.3105
mullite (3Al2O3.2SiO2) (100 pc dense),6.2760,2.5600,766,2.4510,3921.0000,3200.0000,62.6406,63.1053,427,150.6240,481996.8000,9505.1798
mullite (3Al2O3.2SiO2) (100 pc dense),6.2760,2.5600,766,2.4510,3921.0000,3200.0000,62.6406,63.1053,427,104.6000,334720.0000,6600.8193
quartz powder coarse (H2O 24),1.1300,0.3800,1590,2.9730,1833.0000,1870.0000,42.7796,70.0833,613,0.0100,18.7000,0.7008
quartz powder coarse (H2O 24),1.1300,0.3800,1590,2.9730,1833.0000,1870.0000,42.7796,70.0833,613,0.0325,60.7750,2.2777
quartz powder coarse (H2O 24),1.1300,0.3800,1590,2.9730,1833.0000,1870.0000,42.7796,70.0833,613,0.0550,102.8500,3.8546
quartz powder coarse (H2O 24),1.1300,0.3800,1590,2.9730,1833.0000,1870.0000,42.7796,70.0833,613,0.0775,144.9250,5.4315
quartz powder coarse (H2O 24),1.1300,0.3800,1590,2.9730,1833.0000,1870.0000,42.7796,70.0833,613,0.1000,187.0000,7.0083
quartz powder coarse (H2O 24),1.1300,0.3800,1590,2.9730,1833.0000,1870.0000,42.7796,70.0833,613,27.1200,50714.4000,1900.6577
quartz powder coarse (H2O 24),1.1300,0.3800,1590,2.9730,1833.0000,1870.0000,42.7796,70.0833,613,18.8333,35218.3333,1319.9012
neodymium boride (NdB6) (97.3 pc dense),47.2790,15.7000,628,3.0140,11934.0000,4800.0000,48.9968,25.7439,433,0.0100,48.0000,0.2574
neodymium boride (NdB6) (97.3 pc dense),47.2790,15.7000,628,3.0140,11934.0000,4800.0000,48.9968,25.7439,433,0.0325,156.0000,0.8367
neodymium boride (NdB6) (97.3 pc dense),47.2790,15.7000,628,3.0140,11934.0000,4800.0000,48.9968,25.7439,433,0.0550,264.0000,1.4159
neodymium boride (NdB6) (97.3 pc dense),47.2790,15.7000,628,3.0140,11934.0000,4800.0000,48.9968,25.7439,433,0.0775,372.0000,1.9952
neodymium boride (NdB6) (97.3 pc dense),47.2790,15.7000,628,3.0140,11934.0000,4800.0000,48.9968,25.7439,433,0.1000,480.0000,2.5744
neodymium boride (NdB6) (97.3 pc dense),47.2790,15.7000,628,3.0140,11934.0000,4800.0000,48.9968,25.7439,433,1134.6960,5446540.8000,29211.4958
neodymium boride (NdB6) (97.3 pc dense),47.2790,15.7000,628,3.0140,11934.0000,4800.0000,48.9968,25.7439,433,787.9833,3782320.0000,20285.7610
nickel alloy duranickel (and -r) (soft),18.4100,5.1200,435,3.5930,8134.0000,8260.0000,47.4081,33.3027,450,0.0100,82.6000,0.3330
nickel alloy duranickel (and -r) (soft),18.4100,5.1200,435,3.5930,8134.0000,8260.0000,47.4081,33.3027,450,0.0325,268.4500,1.0823
nickel alloy duranickel (and -r) (soft),18.4100,5.1200,435,3.5930,8134.0000,8260.0000,47.4081,33.3027,450,0.0550,454.3000,1.8317
nickel alloy duranickel (and -r) (soft),18.4100,5.1200,435,3.5930,8134.0000,8260.0000,47.4081,33.3027,450,0.0775,640.1500,2.5810
nickel alloy duranickel (and -r) (soft),18.4100,5.1200,435,3.5930,8134.0000,8260.0000,47.4081,33.3027,450,0.1000,826.0000,3.3303
nickel alloy duranickel (and -r) (soft),18.4100,5.1200,435,3.5930,8134.0000,8260.0000,47.4081,33.3027,450,441.8400,3649598.4000,14714.4800
nickel alloy duranickel (and -r) (soft),18.4100,5.1200,435,3.5930,8134.0000,8260.0000,47.4081,33.3027,450,306.8333,2534443.3333,10218.3889
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,97,0.0100,86.0000,0.4595
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,97,0.0325,279.5000,1.4933
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,97,0.0550,473.0000,2.5272
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,97,0.0775,666.5000,3.5610
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,97,0.1000,860.0000,4.5949
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,97,2410.0800,20726688.0000,110740.4116
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,97,1673.6667,14393533.3333,76903.0636
cobalt alloy hs-21 (aged),32.6350,9.3000,423,3.5110,10699.0000,8300.0000,44.4431,21.6182,160,0.0100,83.0000,0.2162
cobalt alloy hs-21 (aged),32.6350,9.3000,423,3.5110,10699.0000,8300.0000,44.4431,21.6182,160,0.0325,269.7500,0.7026
cobalt alloy hs-21 (aged),32.6350,9.3000,423,3.5110,10699.0000,8300.0000,44.4431,21.6182,160,0.0550,456.5000,1.1890
cobalt alloy hs-21 (aged),32.6350,9.3000,423,3.5110,10699.0000,8300.0000,44.4431,21.6182,160,0.0775,643.2500,1.6754
cobalt alloy hs-21 (aged),32.6350,9.3000,423,3.5110,10699.0000,8300.0000,44.4431,21.6182,160,0.1000,830.0000,2.1618
cobalt alloy hs-21 (aged),32.6350,9.3000,423,3.5110,10699.0000,8300.0000,44.4431,21.6182,160,783.2400,6500892.0000,16932.2108
cobalt alloy hs-21 (aged),32.6350,9.3000,423,3.5110,10699.0000,8300.0000,44.4431,21.6182,160,543.9167,4514508.3333,11758.4797
potassium chloride (KCl) (sylvite xtal),6.9870,5.1200,686,1.3650,3089.0000,1990.0000,58.3361,51.5902,591,0.0100,19.9000,0.5159
potassium chloride (KCl) (sylvite xtal),6.9870,5.1200,686,1.3650,3089.0000,1990.0000,58.3361,51.5902,591,0.0325,64.6750,1.6767
potassium chloride (KCl) (sylvite xtal),6.9870,5.1200,686,1.3650,3089.0000,1990.0000,58.3361,51.5902,591,0.0550,109.4500,2.8375
potassium chloride (KCl) (sylvite xtal),6.9870,5.1200,686,1.3650,3089.0000,1990.0000,58.3361,51.5902,591,0.0775,154.2250,3.9982
potassium chloride (KCl) (sylvite xtal),6.9870,5.1200,686,1.3650,3089.0000,1990.0000,58.3361,51.5902,591,0.1000,199.0000,5.1590
potassium chloride (KCl) (sylvite xtal),6.9870,5.1200,686,1.3650,3089.0000,1990.0000,58.3361,51.5902,591,167.6880,333699.1200,8651.0591
potassium chloride (KCl) (sylvite xtal),6.9870,5.1200,686,1.3650,3089.0000,1990.0000,58.3361,51.5902,591,116.4500,231735.5000,6007.6800
uranium oxide + zr (UO2 80 Zr 20),10.8780,5.1500,243,2.1170,4795.0000,8710.0000,51.9012,56.7462,852,0.0100,87.1000,0.5675
uranium oxide + zr (UO2 80 Zr 20),10.8780,5.1500,243,2.1170,4795.0000,8710.0000,51.9012,56.7462,852,0.0325,283.0750,1.8443
uranium oxide + zr (UO2 80 Zr 20),10.8780,5.1500,243,2.1170,4795.0000,8710.0000,51.9012,56.7462,852,0.0550,479.0500,3.1210
uranium oxide + zr (UO2 80 Zr 20),10.8780,5.1500,243,2.1170,4795.0000,8710.0000,51.9012,56.7462,852,0.0775,675.0250,4.3978
uranium oxide + zr (UO2 80 Zr 20),10.8780,5.1500,243,2.1170,4795.0000,8710.0000,51.9012,56.7462,852,0.1000,871.0000,5.6746
uranium oxide + zr (UO2 80 Zr 20),10.8780,5.1500,243,2.1170,4795.0000,8710.0000,51.9012,56.7462,852,261.0720,2273937.1200,14814.8481
uranium oxide + zr (UO2 80 Zr 20),10.8780,5.1500,243,2.1170,4795.0000,8710.0000,51.9012,56.7462,852,181.3000,1579123.0000,10288.0890
cordierite - magnesium aluminum silicate (2MgO.2Al2O3.5SiO2),2.2180,1.3600,774,1.6250,1899.0000,2100.0000,54.4498,57.9452,199,0.0100,21.0000,0.5795
